stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location
4379,4379,Fitchrona at McKee,This stop (#4379) is northbound on the 2980 block of Fitchrona after McKee,43.016057,-89.480533,MMT,CFIT,0,,1,0,1,Fitchrona,2980,McKee
4382,4382,Nakoma at Huron,This stop (#4382) is westbound on the 3798 block of Nakoma after Huron,43.048243,-89.439035,MMT,CMAD,0,,1,270,0,Nakoma,3798,Huron
4385,4385,E Cheryl at Fahey,This stop (#4385) is eastbound on the 5351 block of E Cheryl before Fahey,43.004324,-89.412621,MMT,CFIT,0,,3,90,1,E Cheryl,5351,Fahey
4401,4401,Northern Lights at Epic Staff C,This stop (#4401) is southbound on the 2601 block of Northern Lights adjacent Epic Staff C,42.996855,-89.563863,MMT,PRIV,0,,2,180,1,Northern Lights,2601,Epic Staff C
4406,4406,E Cheryl at Fahey,This stop (#4406) is westbound on the 5348 block of E Cheryl before Fahey,43.004691,-89.411733,MMT,CFIT,0,,3,270,1,E Cheryl,5348,Fahey
4412,4412,Beltline S at Grandview,This stop (#4412) is westbound on the 3398 block of Beltline S before Grandview,43.035263,-89.43311,MMT,CMAD,0,,3,270,1,Beltline S,3398,Grandview
4430,4430,Beltline S at Whenona,This stop (#4430) is westbound on the 4298 block of Beltline S before Whenona,43.034858,-89.448248,MMT,CMAD,0,,3,270,1,Beltline S,4298,Whenona
4432,4432,Lovell at Allied,This stop (#4432) is westbound on the 4800 block of Lovell after Allied,43.02695,-89.460089,MMT,CMAD,0,,1,270,1,Lovell,4800,Allied
4435,4435,Lacy at Central Park,This stop (#4435) is eastbound on the 4999 block of Lacy after Central Park,43.009136,-89.388225,MMT,CFIT,0,,1,90,1,Lacy,4999,Central Park
4443,4443,Fish Hatchery at Greenway,This stop (#4443) is northbound on the 2799 block of Fish Hatchery after Greenway,43.031708,-89.408657,MMT,CMAD,0,,1,0,1,Fish Hatchery,2799,Greenway
4446,4446,Allied at Jenewein,This stop (#4446) is southbound on the 2300 block of Allied after Jenewein,43.028714,-89.459571,MMT,CMAD,0,,1,180,1,Allied,2300,Jenewein
4456,4456,Verona E at Britta,This stop (#4456) is southbound on the 4600 block of Verona E after Britta,43.035036,-89.454664,MMT,CMAD,0,,1,180,1,Verona E,4600,Britta
4457,4457,E Verona at Maple Grove,This stop (#4457) is eastbound on the 999 block of E Verona before Maple Grove,42.994438,-89.513007,MMT,CVER,0,,3,90,1,E Verona,999,Maple Grove
4478,4478,Anton at Williamsburg,This stop (#4478) is southbound on the 5100 block of Anton after Williamsburg,43.024306,-89.470819,MMT,CFIT,0,,1,180,1,Anton,5100,Williamsburg
4481,4481,Verona W at Summit,This stop (#4481) is northbound on the 4701 block of Verona W before Summit,43.034006,-89.457341,MMT,CMAD,0,,3,0,1,Verona W,4701,Summit
4485,4485,McKee at Fitchrona,This stop (#4485) is eastbound on the 6299 block of McKee after Fitchrona,43.015547,-89.480286,MMT,CFIT,0,,1,90,1,McKee,6299,Fitchrona
4494,4494,Verona W at Beltline S,This stop (#4494) is southbound on the 4500 block of Verona W after Beltline S,43.035994,-89.454726,MMT,CMAD,0,,1,180,1,Verona W,4500,Beltline S
4500,4500,Red Arrow at Thurston,This stop (#4500) is southbound on the 2100 block of Red Arrow after Thurston,43.030944,-89.456698,MMT,CFIT,0,,1,180,1,Red Arrow,2100,Thurston
4501,4501,Nakoma at Mohawk,This stop (#4501) is northbound on the 4399 block of Nakoma after Mohawk,43.039012,-89.450002,MMT,CMAD,0,,1,0,1,Nakoma,4399,Mohawk
4510,4510,Fitchrona at McKee,This stop (#4510) is southbound on the 2981 block of Fitchrona after McKee,43.01526,-89.480816,MMT,CFIT,0,,1,180,1,Fitchrona,2981,McKee
4519,4519,W Verona at Half Mile,This stop (#4519) is eastbound on the 601 block of W Verona before Half Mile,42.988306,-89.545956,MMT,CVER,0,,3,90,0,W Verona,601,Half Mile
4520,4520,E Cheryl at Agrace,This stop (#4520) is westbound on the 5400 block of E Cheryl opposite Agrace,43.005095,-89.417024,MMT,CFIT,0,,4,270,0,E Cheryl,5400,Agrace
4523,4523,Fish Hatchery at Post,This stop (#4523) is northbound on the 2925 block of Fish Hatchery after Post,43.026722,-89.41226,MMT,CFIT,0,,1,0,1,Fish Hatchery,2925,Post
4526,4526,Post at Todd,This stop (#4526) is westbound on the 2798 block of Post before Todd,43.027072,-89.425966,MMT,CMAD,0,,3,270,1,Post,2798,Todd
4529,4529,Verona E at Williamsburg,This stop (#4529) is northbound on the 5199 block of Verona E after Williamsburg,43.023672,-89.467599,MMT,CFIT,0,,1,0,1,Verona E,5199,Williamsburg
4539,4539,Beltline S at Seminole,This stop (#4539) is eastbound on the 4199 block of Beltline S after Seminole,43.034367,-89.443227,MMT,CMAD,0,,1,90,1,Beltline S,4199,Seminole
4541,4541,Fitchrona at Kapec,This stop (#4541) is eastbound on the 3030 block of Fitchrona after Kapec,43.018718,-89.475503,MMT,CFIT,0,,1,90,1,Fitchrona,3030,Kapec
4547,4547,Allied at Jenewein,This stop (#4547) is northbound on the 2301 block of Allied before Jenewein,43.028831,-89.459251,MMT,CMAD,0,,3,0,1,Allied,2301,Jenewein
4552,4552,E Cheryl at No Oaks,This stop (#4552) is westbound on the 5150 block of E Cheryl before No Oaks,43.007249,-89.394689,MMT,CFIT,0,,3,270,0,E Cheryl,5150,No Oaks
4554,4554,Post at Coho,This stop (#4554) is westbound on the 2000 block of Post after Coho,43.027009,-89.415332,MMT,CMAD,0,,1,270,1,Post,2000,Coho
4555,4555,W Verona at Westridge,This stop (#4555) is eastbound on the 799 block of W Verona after Westridge,42.987718,-89.552773,MMT,CVER,0,,1,90,1,W Verona,799,Westridge
4556,4556,E Verona at Enterprise,This stop (#4556) is westbound on the 498 block of E Verona after Enterprise,42.99287,-89.526778,MMT,CVER,0,,1,270,1,E Verona,498,Enterprise
4560,4560,Beltline S at Seminole,This stop (#4560) is westbound on the 4200 block of Beltline S after Seminole,43.034554,-89.443979,MMT,CMAD,0,,1,270,1,Beltline S,4200,Seminole
4572,4572,Todd at Pelham,This stop (#4572) is southbound on the 3098 block of Todd before Pelham,43.029999,-89.425016,MMT,CMAD,0,,3,180,1,Todd,3098,Pelham
4613,4613,Post at Traceway,This stop (#4613) is eastbound on the 2399 block of Post after Traceway,43.026589,-89.419082,MMT,CFIT,0,,1,90,1,Post,2399,Traceway
4616,4616,McKee at Fitchrona,This stop (#4616) is westbound on the 6300 block of McKee after Fitchrona,43.015905,-89.481039,MMT,CFIT,0,,1,270,0,McKee,6300,Fitchrona
4622,4622,Fish Hatchery at Greenway,This stop (#4622) is southbound on the 2800 block of Fish Hatchery after Greenway,43.031136,-89.409595,MMT,CFIT,0,,1,180,1,Fish Hatchery,2800,Greenway
4623,4623,E Verona at Enterprise,This stop (#4623) is eastbound on the 499 block of E Verona before Enterprise,42.992557,-89.526432,MMT,CVER,0,,3,90,1,E Verona,499,Enterprise
4637,4637,Fish Hatchery at Traceway,This stop (#4637) is northbound on the 3099 block of Fish Hatchery after Traceway,43.024198,-89.414469,MMT,CFIT,0,,1,0,1,Fish Hatchery,3099,Traceway
4639,4639,Todd at Greenway,This stop (#4639) is northbound on the 2931 block of Todd before Greenway,43.031521,-89.423091,MMT,CMAD,0,,3,0,1,Todd,2931,Greenway
4648,4648,E Cheryl at Crinkle Root,This stop (#4648) is westbound on the 5198 block of E Cheryl before Crinkle Root,43.007017,-89.399585,MMT,CFIT,0,,3,270,0,E Cheryl,5198,Crinkle Root
4649,4649,Fitchrona at Nesbitt,This stop (#4649) is northbound on the 2800 block of Fitchrona after Nesbitt,43.00756,-89.484547,MMT,CFIT,0,,1,0,1,Fitchrona,2800,Nesbitt
4684,4684,McKee at Fish Hatchery,This stop (#4684) is westbound on the 5500 block of McKee after Fish Hatchery,43.015703,-89.425188,MMT,CFIT,0,,1,270,1,McKee,5500,Fish Hatchery
4688,4688,Beltline S at Underpass,This stop (#4688) is westbound on the 4398 block of Beltline S adjacent Underpass,43.036012,-89.452111,MMT,CMAD,0,,2,270,1,Beltline S,4398,Underpass
4707,4707,Fish Hatchery at Caddis,This stop (#4707) is northbound on the 3499 block of Fish Hatchery after Caddis,43.019436,-89.418898,MMT,CFIT,0,,1,0,1,Fish Hatchery,3499,Caddis
4713,4713,Fitchrona at Crosswalk,This stop (#4713) is northbound on the 2848 block of Fitchrona adjacent Crosswalk,43.009879,-89.483254,MMT,CFIT,0,,2,0,1,Fitchrona,2848,Crosswalk
4716,4716,Red Arrow at Verona E,This stop (#4716) is southbound on the 2000 block of Red Arrow after Verona E,43.032233,-89.457797,MMT,CMAD,0,,1,180,1,Red Arrow,2000,Verona E
4719,4719,Beltline S at Underpass,This stop (#4719) is eastbound on the 4399 block of Beltline S opposite Underpass,43.035896,-89.452407,MMT,CMAD,0,,4,90,1,Beltline S,4399,Underpass
4722,4722,E Cheryl at Big Bluestem,This stop (#4722) is westbound on the 5250 block of E Cheryl after Big Bluestem,43.007054,-89.40368,MMT,CFIT,0,,1,270,0,E Cheryl,5250,Big Bluestem
4732,4732,W Verona at N Main,This stop (#4732) is westbound on the 100 block of W Verona after N Main,42.990501,-89.534012,MMT,CVER,0,,1,270,1,W Verona,100,N Main
4739,4739,Greenway at Coho,This stop (#4739) is eastbound on the 1955 block of Greenway after Coho,43.030814,-89.414283,MMT,CFIT,0,,1,90,1,Greenway,1955,Coho
4751,4751,Verona W at Beltline S,This stop (#4751) is northbound on the 4501 block of Verona W before Beltline S,43.036074,-89.45427,MMT,CMAD,0,,3,0,1,Verona W,4501,Beltline S
4752,4752,Fish Hatchery at Post,This stop (#4752) is southbound on the 3000 block of Fish Hatchery after Post,43.026329,-89.413136,MMT,CFIT,0,,1,180,1,Fish Hatchery,3000,Post
4755,4755,McKee at Commerce Park,This stop (#4755) is eastbound on the 6099 block of McKee after Commerce Park,43.015257,-89.467027,MMT,CFIT,0,,1,90,1,McKee,6099,Commerce Park
4761,4761,Beltline S at Whenona,This stop (#4761) is eastbound on the 4301 block of Beltline S before Whenona,43.034759,-89.448705,MMT,CMAD,0,,3,90,1,Beltline S,4301,Whenona
4764,4764,E Cheryl at Research Park,This stop (#4764) is westbound on the 5531 block of E Cheryl after Research Park,43.005148,-89.425681,MMT,CFIT,0,,1,270,1,E Cheryl,5531,Research Park
4767,4767,Lacy at S Fish Hatchery,This stop (#4767) is eastbound on the 5551 block of Lacy after S Fish Hatchery,43.001102,-89.42742,MMT,CFIT,0,,1,90,0,Lacy,5551,S Fish Hatchery
4777,4777,Verona at Highway Ramp,This stop (#4777) is eastbound on the 4501 block of Verona before Highway Ramp,43.036388,-89.453085,MMT,CMAD,0,,3,90,1,Verona,4501,Highway Ramp
4783,4783,Cahill at Caddis,This stop (#4783) is eastbound on the 3000 block of Cahill before Caddis,43.019364,-89.421167,MMT,CFIT,0,,3,90,1,Cahill,3000,Caddis
4790,4790,Fish Hatchery at Greenway,This stop (#4790) is southbound on the 2798 block of Fish Hatchery before Greenway,43.031977,-89.40899,MMT,CFIT,0,,3,180,1,Fish Hatchery,2798,Greenway
4791,4791,Allied at Lovell,This stop (#4791) is northbound on the 2351 block of Allied after Lovell,43.027076,-89.459546,MMT,CMAD,0,,1,0,1,Allied,2351,Lovell
4798,4798,Verona E at Atticus,This stop (#4798) is southbound on the 4630 block of Verona E after Atticus,43.033666,-89.455922,MMT,CMAD,0,,1,180,1,Verona E,4630,Atticus
4801,4801,Research Park at Lacy,This stop (#4801) is northbound on the 2700 block of Research Park after Lacy,43.001541,-89.425311,MMT,CFIT,0,,1,0,0,Research Park,2700,Lacy
4812,4812,W Verona at Westridge,This stop (#4812) is westbound on the 800 block of W Verona after Westridge,42.98804,-89.553476,MMT,CVER,0,,1,270,1,W Verona,800,Westridge
4818,4818,Todd at Greenway,This stop (#4818) is southbound on the 2936 block of Todd before Greenway,43.031844,-89.423215,MMT,CMAD,0,,3,180,1,Todd,2936,Greenway
4820,4820,Verona E at Williamsburg,This stop (#4820) is southbound on the 5198 block of Verona E before Williamsburg,43.023663,-89.467945,MMT,CFIT,0,,3,180,1,Verona E,5198,Williamsburg
4826,4826,Post at Traceway,This stop (#4826) is westbound on the 2400 block of Post after Traceway,43.026759,-89.419835,MMT,CMAD,0,,1,270,1,Post,2400,Traceway
4828,4828,Fitchrona at Crosswalk,This stop (#4828) is southbound on the 2849 block of Fitchrona adjacent Crosswalk,43.009825,-89.483599,MMT,CFIT,0,,2,180,1,Fitchrona,2849,Crosswalk
4836,4836,Fitchrona at King James,This stop (#4836) is westbound on the 3099 block of Fitchrona after King James,43.019032,-89.474097,MMT,CFIT,0,,1,270,1,Fitchrona,3099,King James
4837,4837,Post at Leopold,This stop (#4837) is eastbound on the 2599 block of Post after Leopold,43.026356,-89.423227,MMT,CFIT,0,,1,90,1,Post,2599,Leopold
4838,4838,E Verona at Hometown,This stop (#4838) is westbound on the 698 block of E Verona after Hometown,42.994093,-89.519406,MMT,CVER,0,,1,270,1,E Verona,698,Hometown
4841,4841,Beltline S at Todd,This stop (#4841) is eastbound on the 2701 block of Beltline S before Todd,43.03486,-89.423054,MMT,CMAD,0,,3,90,1,Beltline S,2701,Todd
4844,4844,Fish Hatchery at Ochalla,This stop (#4844) is southbound on the 2900 block of Fish Hatchery after Ochalla,43.028566,-89.411458,MMT,CFIT,0,,1,180,1,Fish Hatchery,2900,Ochalla
4845,4845,Fish Hatchery at Emil,This stop (#4845) is northbound on the 2599 block of Fish Hatchery after Emil,43.036793,-89.40493,MMT,CMAD,0,,1,0,1,Fish Hatchery,2599,Emil
4848,4848,Nakoma at Seminole,This stop (#4848) is southbound on the 4100 block of Nakoma after Seminole,43.043757,-89.444217,MMT,CMAD,0,,1,180,1,Nakoma,4100,Seminole
4861,4861,Red Arrow at Thurston,This stop (#4861) is northbound on the 2099 block of Red Arrow after Thurston,43.031589,-89.456538,MMT,CFIT,0,,1,0,1,Red Arrow,2099,Thurston
4876,4876,Beltline S at Curry,This stop (#4876) is westbound on the 2800 block of Beltline S before Curry,43.035156,-89.425127,MMT,CMAD,0,,3,270,1,Beltline S,2800,Curry
4886,4886,Greenway at Bryant,This stop (#4886) is westbound on the 1800 block of Greenway after Bryant,43.031243,-89.411149,MMT,CFIT,0,,1,270,1,Greenway,1800,Bryant
4887,4887,Research Park at E Cheryl,This stop (#4887) is northbound on the 2750 block of Research Park before E Cheryl,43.004907,-89.425163,MMT,CFIT,0,,3,0,0,Research Park,2750,E Cheryl
4889,4889,E Verona at Hometown,This stop (#4889) is eastbound on the 699 block of E Verona before Hometown,42.993736,-89.51906,MMT,CVER,0,,3,90,1,E Verona,699,Hometown
4892,4892,Fish Hatchery at Caddis,This stop (#4892) is southbound on the 3498 block of Fish Hatchery before Caddis,43.019445,-89.419428,MMT,CFIT,0,,3,180,1,Fish Hatchery,3498,Caddis
4905,4905,W Verona at Legion,This stop (#4905) is eastbound on the 507 block of W Verona after Legion,42.989036,-89.540667,MMT,CVER,0,,1,90,1,W Verona,507,Legion
4918,4918,W Verona at Half Mile,This stop (#4918) is westbound on the 600 block of W Verona after Half Mile,42.988503,-89.546165,MMT,CVER,0,,1,270,0,W Verona,600,Half Mile
4930,4930,S Fish Hatchery at E Cheryl,This stop (#4930) is southbound on the 2759 block of S Fish Hatchery after E Cheryl,43.004817,-89.428025,MMT,CFIT,0,,1,180,1,S Fish Hatchery,2759,E Cheryl
4941,4941,Fish Hatchery at High Ridge,This stop (#4941) is northbound on the 3299 block of Fish Hatchery after High Ridge,43.021316,-89.417158,MMT,CFIT,0,,1,0,1,Fish Hatchery,3299,High Ridge
4967,4967,Chalet Gardens at Verona E,This stop (#4967) is eastbound on the 2300 block of Chalet Gardens after Verona E,43.027701,-89.463839,MMT,CFIT,0,,1,90,1,Chalet Gardens,2300,Verona E
4968,4968,Beltline S at Landmark,This stop (#4968) is westbound on the 3100 block of Beltline S before Landmark,43.034959,-89.428619,MMT,CMAD,0,,3,270,1,Beltline S,3100,Landmark
4970,4970,Lacy at Central Park,This stop (#4970) is westbound on the 5000 block of Lacy after Central Park,43.008966,-89.389002,MMT,CFIT,0,,1,270,1,Lacy,5000,Central Park
4971,4971,E Cheryl at Agrace,This stop (#4971) is eastbound on the 5395 block of E Cheryl adjacent Agrace,43.004889,-89.416543,MMT,CFIT,0,,2,90,0,E Cheryl,5395,Agrace
4983,4983,Fish Hatchery at McKee,This stop (#4983) is northbound on the 3999 block of Fish Hatchery after McKee,43.015452,-89.424177,MMT,CFIT,0,,1,0,1,Fish Hatchery,3999,McKee
4984,4984,Fitchrona at Kapec,This stop (#4984) is westbound on the 3021 block of Fitchrona after Kapec,43.018924,-89.476255,MMT,CFIT,0,,1,270,1,Fitchrona,3021,Kapec
4997,4997,Fitchrona at King James,This stop (#4997) is eastbound on the 3098 block of Fitchrona before King James,43.018934,-89.473727,MMT,CFIT,0,,3,90,1,Fitchrona,3098,King James
5109,5109,Northport at Dryden,This stop (#5109) is eastbound on the 1901 block of Northport after Dryden,43.12877,-89.358748,MMT,CMAD,0,,1,90,1,Northport,1901,Dryden
5120,5120,Dryden at Londonderry,This stop (#5120) is southbound on the 3200 block of Dryden before Londonderry,43.130033,-89.358945,MMT,CMAD,0,,3,180,1,Dryden,3200,Londonderry
5125,5125,N Sherman at Logan,This stop (#5125) is northbound on the 1499 block of N Sherman before Logan,43.116255,-89.363627,MMT,CMAD,0,,3,0,1,N Sherman,1499,Logan
5142,5142,Troy at Forster,This stop (#5142) is westbound on the 1400 block of Troy before Forster,43.133799,-89.373212,MMT,CMAD,0,,3,270,1,Troy,1400,Forster
5143,5143,Packers at International,This stop (#5143) is northbound on the 2201 block of Packers after International,43.121847,-89.354913,MMT,CMAD,0,,1,0,1,Packers,2201,International
5149,5149,Northport at Troy,This stop (#5149) is eastbound on the 1499 block of Northport before Troy,43.133843,-89.371235,MMT,CMAD,0,,3,90,1,Northport,1499,Troy
5162,5162,N Sherman at Northport,This stop (#5162) is southbound on the 2900 block of N Sherman after Northport,43.130277,-89.363664,MMT,CMAD,0,,1,180,1,N Sherman,2900,Northport
5164,5164,Northport at Dryden,This stop (#5164) is westbound on the 1900 block of Northport before Dryden,43.129128,-89.358711,MMT,CMAD,0,,3,270,1,Northport,1900,Dryden
5166,5166,Tennyson at Packers,This stop (#5166) is westbound on the 2098 block of Tennyson after Packers,43.134794,-89.355765,MMT,CMAD,0,,1,270,1,Tennyson,2098,Packers
5178,5178,Troy at Goodland,This stop (#5178) is westbound on the 1198 block of Troy after Goodland,43.133855,-89.377734,MMT,CMAD,0,,1,270,1,Troy,1198,Goodland
5193,5193,N Sherman at Schlimgen,This stop (#5193) is northbound on the 1799 block of N Sherman before Schlimgen,43.118762,-89.3636,MMT,CMAD,0,,3,0,1,N Sherman,1799,Schlimgen
5197,5197,Troy at Green,This stop (#5197) is northbound on the 2 block of Troy before Green,43.134773,-89.396996,MMT,CMAD,0,,3,0,1,Troy,2,Green
5203,5203,Green at Meadow Ridge,This stop (#5203) is northbound on the 4101 block of Green before Meadow Ridge,43.137513,-89.397687,MMT,CMAD,0,,3,0,1,Green,4101,Meadow Ridge
5223,5223,Northport at N Sherman,This stop (#5223) is eastbound on the 1701 block of Northport after N Sherman,43.130375,-89.36317,MMT,CMAD,0,,1,90,1,Northport,1701,N Sherman
5228,5228,Packers at Manley,This stop (#5228) is southbound on the 2398 block of Packers after Manley,43.123674,-89.355343,MMT,CMAD,0,,1,180,1,Packers,2398,Manley
5230,5230,Wheeler at N Sherman,This stop (#5230) is westbound on the 1698 block of Wheeler after N Sherman,43.147485,-89.363266,MMT,CMAD,0,,1,270,1,Wheeler,1698,N Sherman
5238,5238,N Sherman at Tennyson,This stop (#5238) is southbound on the 3800 block of N Sherman after Tennyson,43.134601,-89.363537,MMT,CMAD,0,,1,180,1,N Sherman,3800,Tennyson
